rule_id,rule_name,layer,module,applicable_group,rule_type,main_signal,secondary_signal,required_conditions,excluded_conditions,self_strength_status,spouse_star_status,palace_signal,flow_path,signal_position,root_status,strength_level,favorability,transformation_status,distance_level,priority,score_effect,output_slot,internal_logic,user_explanation,forbidden_inference,confidence_base,validation_status,case_refs,notes,version
M5-SYNTH-180,FG3｜残余缺口必须保留,L4 FG证据等级,SYNTH-FG门控,通用,输出,FG3,,一项关键模块仍低于3级或RG为conditional。,无。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；证据门控,residual_risks,不得写全面适配。,不得写全面适配。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-FG门控,0.9
M5-SYNTH-181,FG3｜现实反例审查必做,L4 FG证据等级,SYNTH-FG门控,通用,证据门控,FG3,,已有跨场景正向证据。,未审查相反事件。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；证据门控,counterevidence,无反例审查不升高置信。,无反例审查不升高置信。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-FG门控,0.9
M5-SYNTH-182,FG3｜一次修复成功不足以FG4,L4 FG证据等级,SYNTH-FG门控,通用,边界,FG3,,FV2—FV4或仅一次恢复。,FV5以上并有复发检验。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；证据门控,fit_grade,维持FG3。,维持FG3。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,provisional=true; rule_group=SYNTH-FG门控,0.9
M5-SYNTH-183,FG4成立｜跨压力修复转折稳定,L4 FG证据等级,SYNTH-FG门控,通用,证据门控,FG4成立,,PV5以上；XV、BV、FV、HV至少4级，其中FV或HV达到5级；GE6以上。,任一RG fail。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；证据门控,fit_grade,可发布较高等级现实适配。,可发布较高等级现实适配。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-FG门控,0.9
M5-SYNTH-184,FG4｜全部RG已评估,L4 FG证据等级,SYNTH-FG门控,通用,证据门控,FG4,,RG01—RG08均非unknown。,无。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；证据门控,reality_gates,最多保留少量已验证conditional。,最多保留少量已验证conditional。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-FG门控,0.9
M5-SYNTH-185,FG4｜RG01与RG07安全面必须pass,L4 FG证据等级,SYNTH-FG门控,通用,证据门控,FG4,,同意、身体、隐私与安全持续通过。,无。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；证据门控,safety_status,安全不能以条件性替代。,安全不能以条件性替代。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-FG门控,0.9
M5-SYNTH-186,FG4｜压力与现实代价证据必需,L4 FG证据等级,SYNTH-FG门控,通用,证据门控,FG4,,至少一项PV/XV/BV/FV/HV达到5级。,只有平稳期。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；证据门控,evidence,顺境表现不足以FG4。,顺境表现不足以FG4。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-FG门控,0.9
M5-SYNTH-187,FG4｜修复或恢复证据必需,L4 FG证据等级,SYNTH-FG门控,通用,证据门控,FG4,,FV5以上或HV6以上。,无修复／恢复事件。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；证据门控,evidence,长期适配必须知道失衡后怎样回来。,长期适配必须知道失衡后怎样回来。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-FG门控,0.9
M5-SYNTH-188,FG4｜重大转折或反例检验必需,L4 FG证据等级,SYNTH-FG门控,通用,证据门控,FG4,,GE6／7或任一现实证据达到7级。,只有同类重复。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；证据门控,counterevidence,必须经历规则不利、成本或阶段变化。,必须经历规则不利、成本或阶段变化。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-FG门控,0.9
M5-SYNTH-189,FG4｜桥接需现实重复有效,L4 FG证据等级,SYNTH-FG门控,通用,证据门控,FG4,,关键差异桥接至少FB4。,只有计划或一次启动。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；证据门控,bridge_status,潜在方案不能支持FG4。,潜在方案不能支持FG4。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-FG门控,0.9
M5-SYNTH-190,FG4｜残余差异可存在但必须可管理,L4 FG证据等级,SYNTH-FG门控,通用,证据门控,FG4,,残余差异有最低标准、弹性范围和复核机制。,关键缺口长期无解。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；证据门控,final_fit_state,可为AF06或AF07。,可为AF06或AF07。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-FG门控,0.9
M5-SYNTH-191,FG4｜不同对象历史证据不替代当前对象,L4 FG证据等级,SYNTH-FG门控,通用,边界,FG4,,历史关系多次验证。,当前对象自身也有高等级资料。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；证据门控,fit_grade,历史只能支持用户需求稳定性。,历史只能支持用户需求稳定性。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,provisional=true; rule_group=SYNTH-FG门控,0.9
M5-SYNTH-192,FG升级与降级｜一次只升一级并记录新增证据,L4 FG证据等级,SYNTH-FG门控,通用,证据门控,FG升级与降级,,新增独立现实资料。,仅分数变化或同源重复。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；证据门控,fit_grade,记录升级原因；反例、安全或门槛失败可直接降级。,记录升级原因；反例、安全或门槛失败可直接降级。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-FG门控,0.9
M5-SYNTH-193,主适配排序｜先安全与现实门槛,L5 冲突裁决与主次排序,SYNTH-裁决路由,通用,裁决,主适配排序,,所有候选排序。,无。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,98,不加分；裁决／路由,primary_fit_need,RG和PR0优先于分值与吸引。,RG和PR0优先于分值与吸引。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-裁决路由,0.9
M5-SYNTH-194,主适配排序｜先PR1后PR2,L5 冲突裁决与主次排序,SYNTH-裁决路由,通用,裁决,主适配排序,,多个功能需要并存。,安全底线不作为普通主需要。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,90,不加分；裁决／路由,primary_fit_need,PR1核心必要项优先，PR2作为支持。,PR1核心必要项优先，PR2作为支持。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-裁决路由,0.9
M5-SYNTH-195,主适配排序｜同等级现实证据优先,L5 冲突裁决与主次排序,SYNTH-裁决路由,通用,裁决,主适配排序,,同PR、同功能重要度。,同源事件重复。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,90,不加分；裁决／路由,primary_fit_need,具体对象跨场景行为优先于结构推断。,具体对象跨场景行为优先于结构推断。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,provisional=true; rule_group=SYNTH-裁决路由,0.9
M5-SYNTH-196,主适配排序｜能改变M4主风险者优先,L5 冲突裁决与主次排序,SYNTH-裁决路由,通用,裁决,主适配排序,,多个PR1候选并存。,桥接只停留结构潜力。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,90,不加分；裁决／路由,primary_fit_need,精准改变主风险链的功能优先。,精准改变主风险链的功能优先。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,provisional=true; rule_group=SYNTH-裁决路由,0.9
M5-SYNTH-197,主次上限｜一个主需要一个次需要,L5 冲突裁决与主次排序,SYNTH-裁决路由,通用,裁决,主次上限,,多个候选达门槛。,用户请求专业附录。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,90,不加分；裁决／路由,report_text,正文只保留一主一次，其余进入flexible_preferences或日志。,正文只保留一主一次，其余进入flexible_preferences或日志。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-裁决路由,0.9
M5-SYNTH-198,次需要必须功能独立,L5 冲突裁决与主次排序,SYNTH-裁决路由,通用,裁决,次需要必须功能独立,,准备发布次需要。,与主需要同义或同一任务不同措辞。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,90,不加分；裁决／路由,secondary_fit_need,次需要必须补不同关系任务。,次需要必须补不同关系任务。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-裁决路由,0.9
